word,realm,process,prosub,sub
verzamelen ,Doing,Material,Material,Dispositive
 verzamelt ,Doing,Material,Material,Dispositive
 verzamelen ,Doing,Material,Material,Dispositive
 gesinterd ,Doing,Material,Material,Dispositive
 verzameld ,Doing,Material,Material,Dispositive
 verzamelen ,Doing,Material,Material,Dispositive
 verzamelen ,Doing,Material,Material,Dispositive
 verzamelaar ,Doing,Material,Material,Dispositive
 verzamelbaar,Doing,Material,Material,Dispositive
zacht ,Doing,Material,Material,Dispositive
 geven ,Doing,Material,Material,Dispositive
 givees ,Doing,Material,Material,Dispositive
 geefheid ,Doing,Material,Material,Dispositive
 giveli ,Doing,Material,Material,Dispositive
 gegeven ,Doing,Material,Material,Dispositive
 geven,Doing,Material,Material,Dispositive
gegeven grootte,Doing,Material,Material,Dispositive
getting ,Doing,Material,Material,Dispositive
 ontvangen ,Doing,Material,Material,Dispositive
 getting ,Doing,Material,Material,Dispositive
 get,Doing,Material,Material,Dispositive
gekregen,Doing,Material,Material,Dispositive
handeli ,Doing,Material,Material,Dispositive
 handigheid ,Doing,Material,Material,Dispositive
 handzaam ,Doing,Material,Material,Dispositive
 handes ,Doing,Material,Material,Dispositive
 hande ,Doing,Material,Material,Dispositive
 handely ,Doing,Material,Material,Dispositive
 overhandiging ,Doing,Material,Material,Dispositive
 met hand ,Doing,Material,Material,Dispositive
 Handingen ,Doing,Material,Material,Dispositive
 handvol,Doing,Material,Material,Dispositive
paldes ,Doing,Material,Material,Dispositive
 gehouden ,Doing,Material,Material,Dispositive
 aangehouden ,Doing,Material,Material,Dispositive
 aangehouden ,Doing,Material,Material,Dispositive
 helde ,Doing,Material,Material,Dispositive
 holdings,Doing,Material,Material,Dispositive
Verbergen ,Doing,Material,Material,Dispositive
 Verborgen ,Doing,Material,Material,Dispositive
 verborgen,Doing,Material,Material,Dispositive
Verstopt ,Doing,Material,Material,Dispositive
 verborgen ,Doing,Material,Material,Dispositive
 verbergen ,Doing,Material,Material,Dispositive
 verbergen ,Doing,Material,Material,Dispositive
 verborgen,Doing,Material,Material,Dispositive
huur ,Doing,Material,Material,Dispositive
 huur ,Doing,Material,Material,Dispositive
 gehuurd ,Doing,Material,Material,Dispositive
 huur,Doing,Material,Material,Dispositive
Belangrijks ,Doing,Material,Material,Dispositive
 belang ,Doing,Material,Material,Dispositive
 invoerbaar ,Doing,Material,Material,Dispositive
 belang ,Doing,Material,Material,Dispositive
 importent ,Doing,Material,Material,Dispositive
 importables ,Doing,Material,Material,Dispositive
 importeur ,Doing,Material,Material,Dispositive
 importal ,Doing,Material,Material,Dispositive
 geïmporteerd ,Doing,Material,Material,Dispositive
 importancies ,Doing,Material,Material,Dispositive
 importeren ,Doing,Material,Material,Dispositive
 importeren ,Doing,Material,Material,Dispositive
 belangrijkheid ,Doing,Material,Material,Dispositive
 importes ,Doing,Material,Material,Dispositive
 belangrijk ,Doing,Material,Material,Dispositive
 importanci ,Doing,Material,Material,Dispositive
 invoer ,Doing,Material,Material,Dispositive
 invoer ,Doing,Material,Material,Dispositive
 belang ,Doing,Material,Material,Dispositive
 importeren ,Doing,Material,Material,Dispositive
 invoer ,Doing,Material,Material,Dispositive
 importeerbaarheid,Doing,Material,Material,Dispositive
inclusief ,Doing,Material,Material,Dispositive
 Avocado's ,Doing,Material,Material,Dispositive
 includer ,Doing,Material,Material,Dispositive
 insluiters ,Doing,Material,Material,Dispositive
 omvattend ,Doing,Material,Material,Dispositive
 met inbegrip van ,Doing,Material,Material,Dispositive
 Onverenigbaarheid ,Doing,Material,Material,Dispositive
 omvatten ,Doing,Material,Material,Dispositive
 inbegrepen ,Doing,Material,Material,Dispositive
 Onuitwisbaar ,Doing,Material,Material,Dispositive
 Onbruikbaarheid ,Doing,Material,Material,Dispositive
 omvat ,Doing,Material,Material,Dispositive
 includent ,Doing,Material,Material,Dispositive
 Drinkwater ,Doing,Material,Material,Dispositive
 Uitwisselbaar ,Doing,Material,Material,Dispositive
 opgenomen ,Doing,Material,Material,Dispositive
 Onverzadigde stof ,Doing,Material,Material,Dispositive
 met een gewicht van meer dan 150 g/m2,Doing,Material,Material,Dispositive
bewoningen ,Doing,Material,Material,Dispositive
 bewoonbaarheid ,Doing,Material,Material,Dispositive
 bewoonbaarheid ,Doing,Material,Material,Dispositive
 bewoner ,Doing,Material,Material,Dispositive
 inwonend ,Doing,Material,Material,Dispositive
 bewoningen ,Doing,Material,Material,Dispositive
 bewoning ,Doing,Material,Material,Dispositive
 bewonen ,Doing,Material,Material,Dispositive
 bewoonbaar ,Doing,Material,Material,Dispositive
 bewoonbaarheid ,Doing,Material,Material,Dispositive
 bewoners ,Doing,Material,Material,Dispositive
 inwonen ,Doing,Material,Material,Dispositive
 inwoner ,Doing,Material,Material,Dispositive
 bewoonbaarheid ,Doing,Material,Material,Dispositive
 bewonend ,Doing,Material,Material,Dispositive
 bewoning ,Doing,Material,Material,Dispositive
 bewonen ,Doing,Material,Material,Dispositive
 bewoning ,Doing,Material,Material,Dispositive
 bewoner ,Doing,Material,Material,Dispositive
 bewoonbaarheid ,Doing,Material,Material,Dispositive
 bewoond ,Doing,Material,Material,Dispositive
 bewoning ,Doing,Material,Material,Dispositive
 bewoond ,Doing,Material,Material,Dispositive
 bewoonbaar ,Doing,Material,Material,Dispositive
 bewoning ,Doing,Material,Material,Dispositive
 bewonend ,Doing,Material,Material,Dispositive
 bewoner ,Doing,Material,Material,Dispositive
 bewoners ,Doing,Material,Material,Dispositive
 bewoonbare dieren ,Doing,Material,Material,Dispositive
 bewoners ,Doing,Material,Material,Dispositive
 bewonen ,Doing,Material,Material,Dispositive
 bewoond ,Doing,Material,Material,Dispositive
 bewoners ,Doing,Material,Material,Dispositive
 inwoners,Doing,Material,Material,Dispositive
uitnodigingen ,Doing,Material,Material,Dispositive
 uitgenodigd ,Doing,Material,Material,Dispositive
 invitator ,Doing,Material,Material,Dispositive
 uitnodiger ,Doing,Material,Material,Dispositive
 uitnodigingen ,Doing,Material,Material,Dispositive
 uitnodiging ,Doing,Material,Material,Dispositive
 uitnodigend ,Doing,Material,Material,Dispositive
 uitnodiging ,Doing,Material,Material,Dispositive
 uitnodiging ,Doing,Material,Material,Dispositive
 uitnodiging ,Doing,Material,Material,Dispositive
 invitabiliteit ,Doing,Material,Material,Dispositive
 uitnodigingen ,Doing,Material,Material,Dispositive
 invitated ,Doing,Material,Material,Dispositive
 invitant ,Doing,Material,Material,Dispositive
 uitgenodigd ,Doing,Material,Material,Dispositive
 Onvermijdelijk ,Doing,Material,Material,Dispositive
 uitnodigbaar ,Doing,Material,Material,Dispositive
 uitnodigende ,Doing,Material,Material,Dispositive
 uitnodigen ,Doing,Material,Material,Dispositive
 uitnodigingers ,Doing,Material,Material,Dispositive
 invitatief ,Doing,Material,Material,Dispositive
 uitnodigingen ,Doing,Material,Material,Dispositive
 uitnodigen ,Doing,Material,Material,Dispositive
 op uitnodiging ,Doing,Material,Material,Dispositive
 uitnodigingen ,Doing,Material,Material,Dispositive
 invitatie,Doing,Material,Material,Dispositive
Betrokken ,Doing,Material,Material,Dispositive
 Betrokkenheid ,Doing,Material,Material,Dispositive
 niet-overdraagbaar ,Doing,Material,Material,Dispositive
 betrokkenen ,Doing,Material,Material,Dispositive
 betrekken ,Doing,Material,Material,Dispositive
 Betrokkenheid ,Doing,Material,Material,Dispositive
 betrokkenheid ,Doing,Material,Material,Dispositive
 waarbij: ,Doing,Material,Material,Dispositive
 involvmenten ,Doing,Material,Material,Dispositive
 involvant ,Doing,Material,Material,Dispositive
 involvs ,Doing,Material,Material,Dispositive
 involvment ,Doing,Material,Material,Dispositive
 houdt in ,Doing,Material,Material,Dispositive
 Betrokkenheid ,Doing,Material,Material,Dispositive
 waarbij ,Doing,Material,Material,Dispositive
 Insluiter ,Doing,Material,Material,Dispositive
 waarbij ,Doing,Material,Material,Dispositive
 betrokkenheid,Doing,Material,Material,Dispositive
joining ,Doing,Material,Material,Dispositive
 verbinden ,Doing,Material,Material,Dispositive
 sluit zich aan ,Doing,Material,Material,Dispositive
 verbonden ,Doing,Material,Material,Dispositive
 joine ,Doing,Material,Material,Dispositive
 verbonden ,Doing,Material,Material,Dispositive
 bijvoegen,Doing,Material,Material,Dispositive
bewaarplaatsen ,Doing,Material,Material,Dispositive
 bijblijven ,Doing,Material,Material,Dispositive
 houden ,Doing,Material,Material,Dispositive
 keep ,Doing,Material,Material,Dispositive
 bijblijven ,Doing,Material,Material,Dispositive
 bewaard,Doing,Material,Material,Dispositive
bewaard ,Doing,Material,Material,Dispositive
 gehouden ,Doing,Material,Material,Dispositive
 bewaard,Doing,Material,Material,Dispositive
links ,Doing,Material,Material,Dispositive
 linksheid ,Doing,Material,Material,Dispositive
 verlaten ,Doing,Material,Material,Dispositive
 links,Doing,Material,Material,Dispositive
Marrie ,Doing,Material,Material,Dispositive
 trouwt ,Doing,Material,Material,Dispositive
 Huwelijk ,Doing,Material,Material,Dispositive
 gehuwd,Doing,Material,Material,Dispositive
metting ,Doing,Material,Material,Dispositive
 mets ,Doing,Material,Material,Dispositive
 metting ,Doing,Material,Material,Dispositive
 meted,Doing,Material,Material,Dispositive
meete ,Doing,Material,Material,Dispositive
 ontmoet ,Doing,Material,Material,Dispositive
 vergadering ,Doing,Material,Material,Dispositive
 meets ,Doing,Material,Material,Dispositive
 Vergadering ,Doing,Material,Material,Dispositive
 Vergaderingen ,Doing,Material,Material,Dispositive
 meetely ,Doing,Material,Material,Dispositive
 meetings ,Doing,Material,Material,Dispositive
 Bijeenkomsten ,Doing,Material,Material,Dispositive
 ontmoeting,Doing,Material,Material,Dispositive
verkrijgers ,Doing,Material,Material,Dispositive
 verkregen ,Doing,Material,Material,Dispositive
 te verkrijgen ,Doing,Material,Material,Dispositive
 te verkrijgen ,Doing,Material,Material,Dispositive
 verkrijg ,Doing,Material,Material,Dispositive
 Bereikbaar ,Doing,Material,Material,Dispositive
 verkrijgen ,Doing,Material,Material,Dispositive
 verkrijgbaarheid ,Doing,Material,Material,Dispositive
 verkrijgen ,Doing,Material,Material,Dispositive
 bekomen ,Doing,Material,Material,Dispositive
 verkregen ,Doing,Material,Material,Dispositive
 verkregen ,Doing,Material,Material,Dispositive
 verkregen ,Doing,Material,Material,Dispositive
 verkregen ,Doing,Material,Material,Dispositive
 bever ,Doing,Material,Material,Dispositive
 Verkrijgen,Doing,Material,Material,Dispositive
bezit ,Doing,Material,Material,Dispositive
 eigenheid ,Doing,Material,Material,Dispositive
 eigen ,Doing,Material,Material,Dispositive
 eigen bedrijf ,Doing,Material,Material,Dispositive
 in eigendom ,Doing,Material,Material,Dispositive
 eigenaar ,Doing,Material,Material,Dispositive
 eigendom ,Doing,Material,Material,Dispositive
 eigenaar,Doing,Material,Material,Dispositive
overleeft ,Doing,Material,Material,Dispositive
 outlast ,Doing,Material,Material,Dispositive
 uithoudingsvermogen,Doing,Material,Material,Dispositive
Deelname ,Doing,Material,Material,Dispositive
 Deelname ,Doing,Material,Material,Dispositive
 deelname ,Doing,Material,Material,Dispositive
 deelnemers ,Doing,Material,Material,Dispositive
 Participatie ,Doing,Material,Material,Dispositive
 Participatie ,Doing,Material,Material,Dispositive
 Deelnemingen ,Doing,Material,Material,Dispositive
 deelwoorden ,Doing,Material,Material,Dispositive
 Deelname ,Doing,Material,Material,Dispositive
 Deelname ,Doing,Material,Material,Dispositive
 participed ,Doing,Material,Material,Dispositive
 Deelname ,Doing,Material,Material,Dispositive
 Deelnemend ,Doing,Material,Material,Dispositive
 neemt deel aan ,Doing,Material,Material,Dispositive
 Deelnemers ,Doing,Material,Material,Dispositive
 deelname ,Doing,Material,Material,Dispositive
 deelnemer ,Doing,Material,Material,Dispositive
 participenten ,Doing,Material,Material,Dispositive
 participing ,Doing,Material,Material,Dispositive
 participou ,Doing,Material,Material,Dispositive
 participes ,Doing,Material,Material,Dispositive
 participent ,Doing,Material,Material,Dispositive
 Deelname ,Doing,Material,Material,Dispositive
 Deelname ,Doing,Material,Material,Dispositive
 participer ,Doing,Material,Material,Dispositive
 Deelnamebaarheid ,Doing,Material,Material,Dispositive
 Participatie ,Doing,Material,Material,Dispositive
 deelnemen ,Doing,Material,Material,Dispositive
 participe,Doing,Material,Material,Dispositive
passeren ,Doing,Material,Material,Dispositive
 geslaagd,Doing,Material,Material,Dispositive
putse,Doing,Material,Material,Dispositive
Vereisten ,Doing,Material,Material,Dispositive
 vereisten ,Doing,Material,Material,Dispositive
 eis ,Doing,Material,Material,Dispositive
 required ,Doing,Material,Material,Dispositive
 Vereisten ,Doing,Material,Material,Dispositive
 requireable ,Doing,Material,Material,Dispositive
 vereisten ,Doing,Material,Material,Dispositive
 requirants ,Doing,Material,Material,Dispositive
 eisen ,Doing,Material,Material,Dispositive
 requirant ,Doing,Material,Material,Dispositive
 neednt ,Doing,Material,Material,Dispositive
 vereist ,Doing,Material,Material,Dispositive
 requirs ,Doing,Material,Material,Dispositive
 eisend ,Doing,Material,Material,Dispositive
 vereist ,Doing,Material,Material,Dispositive
 vereisten ,Doing,Material,Material,Dispositive
 requirer ,Doing,Material,Material,Dispositive
 requirment ,Doing,Material,Material,Dispositive
 vereist ,Doing,Material,Material,Dispositive
 requiritis ,Doing,Material,Material,Dispositive
 vereist,Doing,Material,Material,Dispositive
opnieuw aansluitend ,Doing,Material,Material,Dispositive
 opnieuw verbinden ,Doing,Material,Material,Dispositive
 herverbinding ,Doing,Material,Material,Dispositive
 opnieuw aan te sluiten ,Doing,Material,Material,Dispositive
 opnieuw verbinden ,Doing,Material,Material,Dispositive
 opnieuw verbonden ,Doing,Material,Material,Dispositive
 reconnecties,Doing,Material,Material,Dispositive
uitgaven ,Doing,Material,Material,Dispositive
 uitgegeven ,Doing,Material,Material,Dispositive
 uitgegeven ,Doing,Material,Material,Dispositive
 uitgeven ,Doing,Material,Material,Dispositive
 Uitgaven,Doing,Material,Material,Dispositive
opgeslagen ,Doing,Material,Material,Dispositive
 opslag ,Doing,Material,Material,Dispositive
 opslag ,Doing,Material,Material,Dispositive
 bewaard gebleven,Doing,Material,Material,Dispositive
vege,Doing,Material,Material,Dispositive
draagbaar ,Doing,Material,Material,Dispositive
 vermoeidheid ,Doing,Material,Material,Dispositive
 draagt ,Doing,Material,Material,Dispositive
 draagbaar ,Doing,Material,Material,Dispositive
 wearing ,Doing,Material,Material,Dispositive
 weare,Doing,Material,Material,Dispositive
droegen ,Doing,Material,Material,Dispositive
 droeg ,Doing,Material,Material,Dispositive
 woring ,Doing,Material,Material,Dispositive
 worred ,Doing,Material,Material,Dispositive
 zweres,Doing,Material,Material,Dispositive
windswept,Doing,Material,Material,Dispositive
gevechten ,Doing,Material,Material,Dispositive
 strijdlustig ,Doing,Material,Material,Dispositive
 battlesunit description in lists ,Doing,Material,Material,Dispositive
 strijd ,Doing,Material,Material,Dispositive
 strijden ,Doing,Material,Material,Dispositive
 vechten ,Doing,Material,Material,Dispositive
 strijdend,Doing,Material,Material,Dispositive
verlaten ,Doing,Material,Material,Creative
 ontslag ,Doing,Material,Material,Creative
 verlaten ,Doing,Material,Material,Creative
 verlatent ,Doing,Material,Material,Creative
 verlaten ,Doing,Material,Material,Creative
 stopzetting ,Doing,Material,Material,Creative
 verlaten ,Doing,Material,Material,Creative
 verlaten ,Doing,Material,Material,Creative
